loc,length,bug type,approach
46,4,Safe,Etherscan
62,6,Safe,Etherscan
70,6,Safe,Etherscan
79,9,Safe,Etherscan
91,9,Safe,Etherscan
142,4,Safe,Etherscan
158,5,Safe,Etherscan
166,7,Safe,Etherscan
175,7,Safe,Etherscan
189,29,Safe,Etherscan
514,7,Safe,Etherscan
524,8,Safe,Etherscan
536,10,Safe,Etherscan
549,11,Safe,Etherscan
562,7,Safe,Etherscan
571,7,Safe,Etherscan
581,9,Safe,Etherscan
596,7,Safe,Etherscan
605,12,Safe,Etherscan
619,15,Safe,Etherscan
636,9,Safe,Etherscan
647,6,Safe,Etherscan
655,24,Safe,Etherscan
686,13,Safe,Etherscan
701,11,Safe,Etherscan
714,19,Safe,Etherscan
736,38,Reentrancy,Etherscan
776,17,Safe,Etherscan
800,11,Safe,Etherscan
813,14,Safe,Etherscan
829,8,Safe,Etherscan
839,23,Safe,Etherscan
864,9,Safe,Etherscan
875,16,Safe,Etherscan
893,11,Safe,Etherscan
910,7,Safe,Etherscan
919,8,Safe,Etherscan
929,11,Safe,Etherscan
942,21,Safe,Etherscan
969,28,Safe,Etherscan
1000,36,Safe,Etherscan
1041,9,Safe,Etherscan
1051,6,Safe,Etherscan
1063,16,Safe,Etherscan
1082,25,Safe,Etherscan
1110,5,Safe,Etherscan
1118,5,Safe,Etherscan
1129,7,Safe,Etherscan
1138,4,Safe,Etherscan
1144,4,Safe,Etherscan
1150,4,Safe,Etherscan
1173,5,Safe,Etherscan
