loc,length,bug type,approach
8,3,Safe,Etherscan
11,3,Safe,Etherscan
14,4,Safe,Etherscan
22,3,Safe,Etherscan
43,3,Safe,Etherscan
47,3,Safe,Etherscan
51,3,Safe,Etherscan
55,3,Safe,Etherscan
59,3,Safe,Etherscan
63,3,Safe,Etherscan
67,3,Safe,Etherscan
71,3,Safe,Etherscan
83,3,Safe,Etherscan
87,3,Safe,Etherscan
91,3,Safe,Etherscan
95,3,Safe,Etherscan
99,3,Safe,Etherscan
103,3,Safe,Etherscan
107,3,Safe,Etherscan
111,3,Safe,Etherscan
115,3,Safe,Etherscan
155,4,Safe,Etherscan
225,6,Safe,Etherscan
232,8,Reentrancy,Etherscan
241,5,Safe,Etherscan
253,5,Safe,Etherscan
258,5,Safe,Etherscan
270,4,Safe,Etherscan
274,5,Safe,Etherscan
279,6,Safe,Etherscan
300,6,Safe,Etherscan
307,7,Safe,Etherscan
315,4,Safe,Etherscan
320,4,Safe,Etherscan
358,6,Safe,Etherscan
365,4,Safe,Etherscan
370,6,Safe,Etherscan
377,8,Safe,Etherscan
386,8,Safe,Etherscan
395,8,Safe,Etherscan
404,8,Safe,Etherscan
413,17,Safe,Etherscan
431,17,Safe,Etherscan
451,6,Safe,Etherscan
458,12,Safe,Etherscan
471,17,Safe,Etherscan
489,6,Safe,Etherscan
496,6,Safe,Etherscan
503,10,Safe,Etherscan
514,10,Safe,Etherscan
527,5,Safe,Etherscan
533,9,Safe,Etherscan
545,30,Safe,Etherscan
578,47,Safe,Etherscan
626,22,Safe,Etherscan
649,27,Safe,Etherscan
677,30,Safe,Etherscan
708,11,Safe,Etherscan
720,21,Safe,Etherscan
742,15,Safe,Etherscan
