loc,length,bug type,approach
21,5,Safe,Etherscan
27,6,Safe,Etherscan
34,4,Safe,Etherscan
39,5,Safe,Etherscan
45,3,Safe,Etherscan
49,3,Safe,Etherscan
53,3,Safe,Etherscan
57,3,Safe,Etherscan
61,5,Safe,Etherscan
101,4,Safe,Etherscan
106,4,Safe,Etherscan
111,4,Safe,Etherscan
116,4,Safe,Etherscan
121,4,Safe,Etherscan
126,4,Safe,Etherscan
131,4,Safe,Etherscan
136,4,Safe,Etherscan
141,7,Safe,Etherscan
150,6,Safe,Etherscan
161,12,Safe,Etherscan
176,11,Safe,Etherscan
190,16,Safe,Etherscan
210,16,Safe,Etherscan
229,8,Safe,Etherscan
243,7,Safe,Etherscan
253,10,Safe,Etherscan
266,9,Safe,Etherscan
279,13,Safe,Etherscan
297,15,Reentrancy,Etherscan
318,15,Safe,Etherscan
338,9,Safe,Etherscan
352,10,Safe,Etherscan
365,7,Safe,Etherscan
376,17,Safe,Etherscan
400,19,Safe,Etherscan
456,19,Safe,Etherscan
477,13,Safe,Etherscan
492,12,Reentrancy,Etherscan
506,3,Safe,Etherscan
588,41,Safe,Etherscan
631,6,Safe,Etherscan
640,5,Safe,Etherscan
649,6,Safe,Etherscan
658,3,Safe,Etherscan
666,3,Safe,Etherscan
673,3,Safe,Etherscan
683,12,Safe,Etherscan
703,13,Safe,Etherscan
721,6,Safe,Etherscan
730,19,Safe,Etherscan
752,16,Safe,Etherscan
771,15,Safe,Etherscan
789,10,Safe,Etherscan
802,41,Reentrancy,Etherscan
846,14,Reentrancy,Etherscan
863,6,Safe,Etherscan
875,17,Safe,Etherscan
897,11,Safe,Etherscan
913,6,Safe,Etherscan
923,4,Safe,Etherscan
929,4,Safe,Etherscan
935,3,Safe,Etherscan
940,3,Safe,Etherscan
949,13,Safe,Etherscan
965,11,Safe,Etherscan
