loc,length,bug type,approach
6,8,Safe,Etherscan
16,6,Safe,Etherscan
24,4,Safe,Etherscan
30,5,Safe,Etherscan
52,3,Safe,Etherscan
57,10,Safe,Etherscan
69,3,Safe,Etherscan
85,4,Safe,Etherscan
90,4,Safe,Etherscan
104,3,Safe,Etherscan
109,4,Safe,Etherscan
115,5,Safe,Etherscan
126,4,Safe,Etherscan
131,3,Safe,Etherscan
135,4,Safe,Etherscan
154,3,Safe,Etherscan
158,3,Safe,Etherscan
163,7,Safe,Etherscan
171,3,Safe,Etherscan
175,10,Safe,Etherscan
186,13,time_manipulation,Etherscan
202,4,Safe,Etherscan
207,4,Safe,Etherscan
212,4,Safe,Etherscan
217,4,Safe,Etherscan
222,4,Safe,Etherscan
227,4,Safe,Etherscan
232,4,Safe,Etherscan
313,11,Safe,Etherscan
326,5,Safe,Etherscan
333,3,Safe,Etherscan
338,5,Safe,Etherscan
345,10,Safe,Etherscan
360,2,Safe,Etherscan
363,4,Safe,Etherscan
368,4,Safe,Etherscan
373,3,Safe,Etherscan
398,33,Safe,Etherscan
432,6,Safe,Etherscan
440,6,Safe,Etherscan
448,3,Safe,Etherscan
453,4,Safe,Etherscan
459,4,Safe,Etherscan
465,4,Safe,Etherscan
470,6,Safe,Etherscan
485,9,Safe,Etherscan
499,9,Reentrancy,Etherscan
510,8,Safe,Etherscan
521,31,time_manipulation,Etherscan
554,16,time_manipulation,Etherscan
572,17,time_manipulation,Etherscan
591,13,time_manipulation,Etherscan
619,17,Safe,Etherscan
640,6,Safe,Etherscan
650,10,Safe,Etherscan
662,9,Safe,Etherscan
672,4,Safe,Etherscan
677,29,Safe,Etherscan
708,8,Safe,Etherscan
