loc,length,bug type,approach
30,9,Safe,Etherscan
40,5,Safe,Etherscan
46,3,Safe,Etherscan
50,3,Safe,Etherscan
54,3,Safe,Etherscan
58,3,Safe,Etherscan
62,6,Safe,Etherscan
69,3,Safe,Etherscan
73,6,Safe,Etherscan
80,3,Safe,Etherscan
84,6,Safe,Etherscan
91,3,Safe,Etherscan
95,6,Safe,Etherscan
102,6,Safe,Etherscan
109,6,Safe,Etherscan
116,3,Safe,Etherscan
120,3,Safe,Etherscan
124,3,Safe,Etherscan
139,5,Safe,Etherscan
145,3,Safe,Etherscan
149,15,Safe,Etherscan
165,3,Safe,Etherscan
187,12,Safe,Etherscan
