loc,length,bug type,approach
37,6,Safe,Etherscan
46,3,Safe,Etherscan
115,7,Reentrancy,Etherscan
141,3,Safe,Etherscan
146,5,Safe,Etherscan
155,9,Safe,Etherscan
166,10,Safe,Etherscan
179,23,Safe,Etherscan
217,22,Safe,Etherscan
244,4,Safe,Etherscan
275,34,Safe,Etherscan
338,25,Safe,Etherscan
386,28,Safe,Etherscan
491,34,Safe,Etherscan
526,4,Safe,Etherscan
533,18,Safe,Etherscan
553,18,Safe,Etherscan
573,5,Safe,Etherscan
587,4,Safe,Etherscan
599,4,Safe,Etherscan
621,5,Safe,Etherscan
641,5,Safe,Etherscan
653,5,Safe,Etherscan
659,8,Safe,Etherscan
668,58,Safe,Etherscan
727,24,Safe,Etherscan
754,9,Safe,Etherscan
766,28,Safe,Etherscan
807,2,Safe,Etherscan
810,4,Safe,Etherscan
816,35,Safe,Etherscan
861,43,Safe,Etherscan
959,20,Safe,Etherscan
980,3,Safe,Etherscan
985,5,Safe,Etherscan
1002,4,Safe,Etherscan
1009,14,Safe,Etherscan
1026,4,Safe,Etherscan
1033,3,Safe,Etherscan
1069,17,Safe,Etherscan
1093,5,Safe,Etherscan
1100,5,Safe,Etherscan
1107,5,Safe,Etherscan
1115,5,Safe,Etherscan
1121,54,Safe,Etherscan
1176,11,Safe,Etherscan
1188,10,Safe,Etherscan
1199,12,Safe,Etherscan
1212,10,Safe,Etherscan
1227,10,Safe,Etherscan
1245,4,Safe,Etherscan
1250,4,Safe,Etherscan
1255,4,Safe,Etherscan
1260,4,Safe,Etherscan
1265,4,Safe,Etherscan
