loc,length,bug type,approach
34,4,Safe,Etherscan
39,4,Safe,Etherscan
44,4,Safe,Etherscan
49,4,Safe,Etherscan
54,4,Safe,Etherscan
59,4,Safe,Etherscan
64,4,Safe,Etherscan
69,4,Safe,Etherscan
74,7,Safe,Etherscan
83,4,Safe,Etherscan
92,11,Safe,Etherscan
106,11,Safe,Etherscan
120,17,Safe,Etherscan
141,17,Safe,Etherscan
161,8,Safe,Etherscan
175,7,Safe,Etherscan
185,10,Safe,Etherscan
198,9,Safe,Etherscan
210,16,Reentrancy,Etherscan
230,13,Safe,Etherscan
250,15,Safe,Etherscan
270,10,Safe,Etherscan
285,10,Safe,Etherscan
298,7,Safe,Etherscan
309,19,Safe,Etherscan
335,19,Safe,Etherscan
379,6,Safe,Etherscan
432,4,Safe,Etherscan
437,4,Safe,Etherscan
442,4,Safe,Etherscan
447,4,Safe,Etherscan
465,17,Safe,Etherscan
485,5,Safe,Etherscan
492,5,Safe,Etherscan
499,10,Safe,Etherscan
511,7,Safe,Etherscan
520,11,Safe,Etherscan
533,5,Safe,Etherscan
540,6,Safe,Etherscan
548,6,Safe,Etherscan
556,7,Safe,Etherscan
565,32,Safe,Etherscan
599,3,Safe,Etherscan
604,15,Safe,Etherscan
623,19,Safe,Etherscan
645,19,Safe,Etherscan
666,9,Safe,Etherscan
676,8,Safe,Etherscan
686,7,Safe,Etherscan
695,15,Safe,Etherscan
712,5,Safe,Etherscan
719,3,Safe,Etherscan
732,16,Safe,Etherscan
751,16,Safe,Etherscan
772,5,Safe,Etherscan
778,6,Safe,Etherscan
785,4,Safe,Etherscan
790,5,Safe,Etherscan
796,3,Safe,Etherscan
800,3,Safe,Etherscan
804,3,Safe,Etherscan
808,3,Safe,Etherscan
818,6,Safe,Etherscan
844,4,Safe,Etherscan
849,4,Safe,Etherscan
854,4,Safe,Etherscan
859,4,Safe,Etherscan
865,6,Safe,Etherscan
873,5,Safe,Etherscan
880,6,Safe,Etherscan
887,6,Safe,Etherscan
896,9,Safe,Etherscan
909,10,Safe,Etherscan
922,7,Safe,Etherscan
931,7,Safe,Etherscan
941,5,Safe,Etherscan
947,4,Safe,Etherscan
