loc,length,bug type,approach
11,5,Safe,Etherscan
17,6,Safe,Etherscan
24,4,Safe,Etherscan
29,5,Safe,Etherscan
35,3,Safe,Etherscan
39,3,Safe,Etherscan
43,3,Safe,Etherscan
47,3,Safe,Etherscan
62,5,Safe,Etherscan
68,4,Safe,Etherscan
73,5,Safe,Etherscan
95,3,Safe,Etherscan
101,4,Safe,Etherscan
108,5,Safe,Etherscan
121,4,Safe,Etherscan
126,4,Safe,Etherscan
131,4,Safe,Etherscan
137,3,Safe,Etherscan
142,3,Safe,Etherscan
155,3,Safe,Etherscan
160,3,Safe,Etherscan
165,3,Safe,Etherscan
179,3,Safe,Etherscan
315,33,Safe,Etherscan
350,3,Safe,Etherscan
355,56,Reentrancy,Etherscan
413,16,Safe,Etherscan
431,6,Safe,Etherscan
439,5,Safe,Etherscan
446,5,Safe,Etherscan
453,3,Safe,Etherscan
458,3,Safe,Etherscan
463,3,Safe,Etherscan
468,14,Safe,Etherscan
484,8,Safe,Etherscan
494,4,Safe,Etherscan
500,5,Safe,Etherscan
507,4,Safe,Etherscan
513,9,Safe,Etherscan
524,8,Safe,Etherscan
534,9,Safe,Etherscan
545,4,Safe,Etherscan
551,8,Reentrancy,Etherscan
561,3,Safe,Etherscan
566,3,Safe,Etherscan
571,3,Safe,Etherscan
576,11,time_manipulation,Etherscan
589,3,Safe,Etherscan
594,3,Safe,Etherscan
603,4,Safe,Etherscan
644,3,Safe,Etherscan
648,6,Safe,Etherscan
655,9,Safe,Etherscan
665,3,Safe,Etherscan
669,12,Safe,Etherscan
682,3,Safe,Etherscan
750,23,Safe,Etherscan
775,7,Safe,Etherscan
784,33,Safe,Etherscan
818,3,Safe,Etherscan
822,3,Safe,Etherscan
828,23,Safe,Etherscan
853,8,Safe,Etherscan
863,3,Safe,Etherscan
868,3,Safe,Etherscan
873,23,Safe,Etherscan
898,12,Reentrancy,Etherscan
912,6,Safe,Etherscan
921,3,Safe,Etherscan
928,3,Safe,Etherscan
933,14,Safe,Etherscan
949,3,Safe,Etherscan
