loc,length,bug type,approach
6,4,Safe,Etherscan
11,4,Safe,Etherscan
16,4,Safe,Etherscan
21,3,Safe,Etherscan
74,3,Safe,Etherscan
78,3,Safe,Etherscan
82,9,Safe,Etherscan
92,9,Safe,Etherscan
102,7,Safe,Etherscan
110,3,Safe,Etherscan
114,5,Safe,Etherscan
120,5,Safe,Etherscan
135,4,Safe,Etherscan
158,4,Safe,Etherscan
163,4,Safe,Etherscan
168,4,Safe,Etherscan
174,3,Safe,Etherscan
178,5,Safe,Etherscan
184,4,Safe,Etherscan
189,8,Safe,Etherscan
198,6,Safe,Etherscan
205,8,Reentrancy,Etherscan
214,3,Safe,Etherscan
218,3,Safe,Etherscan
222,3,Safe,Etherscan
226,3,Safe,Etherscan
234,5,Safe,Etherscan
242,7,Safe,Etherscan
250,17,Safe,Etherscan
268,3,Safe,Etherscan
272,4,Safe,Etherscan
277,3,Safe,Etherscan
281,6,Safe,Etherscan
288,6,Safe,Etherscan
295,4,Safe,Etherscan
300,6,Reentrancy,Etherscan
308,13,Reentrancy,Etherscan
322,6,Safe,Etherscan
342,4,Safe,Etherscan
347,4,Safe,Etherscan
352,4,Safe,Etherscan
357,5,Safe,Etherscan
363,7,Safe,Etherscan
371,6,Safe,Etherscan
380,3,Safe,Etherscan
384,3,Safe,Etherscan
388,3,Safe,Etherscan
392,3,Safe,Etherscan
396,3,Safe,Etherscan
400,3,Safe,Etherscan
404,3,Safe,Etherscan
408,7,Safe,Etherscan
416,6,Safe,Etherscan
423,3,Safe,Etherscan
427,3,Safe,Etherscan
440,4,Safe,Etherscan
445,3,Safe,Etherscan
450,3,Safe,Etherscan
455,3,Safe,Etherscan
459,6,Safe,Etherscan
466,6,Reentrancy,Etherscan
474,6,Safe,Etherscan
481,3,Safe,Etherscan
