loc,length,bug type,approach
13,13,Safe,Etherscan
56,4,Safe,Etherscan
61,6,Safe,Etherscan
68,6,Safe,Etherscan
75,4,Safe,Etherscan
80,4,Safe,Etherscan
85,11,Safe,Etherscan
97,3,Safe,Etherscan
103,6,Reentrancy,Etherscan
109,7,Safe,Etherscan
118,5,Safe,Etherscan
123,5,Safe,Etherscan
128,6,Safe,Etherscan
134,6,Safe,Etherscan
146,3,Safe,Etherscan
150,3,Safe,Etherscan
154,3,Safe,Etherscan
158,3,Safe,Etherscan
162,3,Safe,Etherscan
165,3,Safe,Etherscan
172,3,Safe,Etherscan
176,3,Safe,Etherscan
180,3,Safe,Etherscan
184,3,Safe,Etherscan
188,3,Safe,Etherscan
191,3,Safe,Etherscan
198,3,Safe,Etherscan
201,3,Safe,Etherscan
209,3,Safe,Etherscan
213,3,Safe,Etherscan
217,3,Safe,Etherscan
221,3,Safe,Etherscan
225,3,Safe,Etherscan
228,3,Safe,Etherscan
236,3,Safe,Etherscan
240,3,Safe,Etherscan
244,3,Safe,Etherscan
248,3,Safe,Etherscan
252,26,Safe,Etherscan
279,3,Safe,Etherscan
282,3,Safe,Etherscan
286,3,Safe,Etherscan
296,4,Safe,Etherscan
300,3,Safe,Etherscan
303,3,Safe,Etherscan
314,4,Safe,Etherscan
319,3,Safe,Etherscan
322,3,Safe,Etherscan
325,3,Safe,Etherscan
329,10,Safe,Etherscan
340,12,Safe,Etherscan
353,7,Safe,Etherscan
369,4,Safe,Etherscan
374,7,Safe,Etherscan
382,6,Safe,Etherscan
397,4,Safe,Etherscan
402,5,Safe,Etherscan
407,7,Safe,Etherscan
414,5,Safe,Etherscan
420,3,Safe,Etherscan
423,3,Safe,Etherscan
427,5,Safe,Etherscan
432,5,Safe,Etherscan
