loc,length,bug type,approach
18,4,Safe,Etherscan
23,7,Safe,Etherscan
31,7,Safe,Etherscan
39,4,Safe,Etherscan
44,11,Safe,Etherscan
67,13,Safe,Etherscan
86,4,Safe,Etherscan
90,3,Safe,Etherscan
93,3,Safe,Etherscan
113,3,Safe,Etherscan
116,3,Safe,Etherscan
119,3,Safe,Etherscan
123,3,Safe,Etherscan
126,3,Safe,Etherscan
129,3,Safe,Etherscan
132,3,Safe,Etherscan
139,3,Safe,Etherscan
142,3,Safe,Etherscan
145,3,Safe,Etherscan
148,3,Safe,Etherscan
167,11,Safe,Etherscan
185,4,Safe,Etherscan
190,3,Safe,Etherscan
193,3,Safe,Etherscan
196,3,Safe,Etherscan
200,3,Safe,Etherscan
204,15,Safe,Etherscan
220,7,Safe,Etherscan
236,3,Safe,Etherscan
244,3,Safe,Etherscan
247,4,Safe,Etherscan
252,3,Safe,Etherscan
255,16,Safe,Etherscan
272,3,Safe,Etherscan
275,3,Safe,Etherscan
278,3,Safe,Etherscan
282,3,Safe,Etherscan
285,3,Safe,Etherscan
288,5,Safe,Etherscan
293,9,Safe,Etherscan
306,3,Safe,Etherscan
363,3,Safe,Etherscan
388,3,Safe,Etherscan
398,24,Reentrancy,Etherscan
424,21,Safe,Etherscan
454,9,Safe,Etherscan
465,21,unchecked_low_calls,Etherscan
488,10,Safe,Etherscan
505,9,Safe,Etherscan
515,5,Safe,Etherscan
520,5,Safe,Etherscan
533,13,Safe,Etherscan
550,8,Safe,Etherscan
562,8,Safe,Etherscan
579,11,Safe,Etherscan
