loc,length,bug type,approach
12,3,Safe,Etherscan
20,6,Safe,Etherscan
27,3,Safe,Etherscan
31,3,Safe,Etherscan
35,8,Reentrancy,Etherscan
46,5,Safe,Etherscan
101,3,Safe,Etherscan
105,6,Safe,Etherscan
112,6,Safe,Etherscan
119,7,Safe,Etherscan
127,9,Safe,Etherscan
137,12,Safe,Etherscan
150,3,Safe,Etherscan
154,8,Safe,Etherscan
163,11,Safe,Etherscan
175,15,unchecked_low_calls,Etherscan
193,3,Safe,Etherscan
197,3,Safe,Etherscan
201,9,Safe,Etherscan
213,10,Safe,Etherscan
225,19,Safe,Etherscan
245,4,Safe,Etherscan
250,4,Safe,Etherscan
255,3,Safe,Etherscan
259,10,Safe,Etherscan
270,13,Safe,Etherscan
286,4,Safe,Etherscan
291,4,Safe,Etherscan
303,10,Safe,Etherscan
317,3,Safe,Etherscan
321,3,Safe,Etherscan
325,3,Safe,Etherscan
329,3,Safe,Etherscan
333,3,Safe,Etherscan
337,3,Safe,Etherscan
341,3,Safe,Etherscan
345,3,Safe,Etherscan
349,3,Safe,Etherscan
353,3,Safe,Etherscan
359,3,Safe,Etherscan
363,3,Safe,Etherscan
