loc,length,bug type,approach
65,4,Safe,Etherscan
71,4,Safe,Etherscan
77,4,Safe,Etherscan
83,4,Safe,Etherscan
89,4,Safe,Etherscan
95,6,Safe,Etherscan
103,12,Safe,Etherscan
117,6,Safe,Etherscan
126,6,Safe,Etherscan
135,7,Safe,Etherscan
145,6,Safe,Etherscan
154,6,Safe,Etherscan
164,6,Safe,Etherscan
173,6,Safe,Etherscan
182,20,Safe,Etherscan
204,6,Safe,Etherscan
212,6,Safe,Etherscan
222,6,Safe,Etherscan
231,9,Safe,Etherscan
245,33,Safe,Etherscan
280,15,Safe,Etherscan
300,20,Safe,Etherscan
322,4,Safe,Etherscan
328,4,Safe,Etherscan
334,6,Safe,Etherscan
343,5,Safe,Etherscan
351,7,Safe,Etherscan
361,7,Safe,Etherscan
371,28,Safe,Etherscan
402,5,Reentrancy,Etherscan
437,4,Safe,Etherscan
442,4,Safe,Etherscan
447,4,Safe,Etherscan
452,4,Safe,Etherscan
457,4,Safe,Etherscan
462,4,Safe,Etherscan
467,4,Safe,Etherscan
472,5,Safe,Etherscan
481,14,Safe,Etherscan
497,6,Safe,Etherscan
506,8,Safe,Etherscan
517,18,Safe,Etherscan
538,7,Safe,Etherscan
552,18,Safe,Etherscan
577,7,Safe,Etherscan
587,8,Safe,Etherscan
599,11,Reentrancy,Etherscan
613,8,Safe,Etherscan
625,11,Safe,Etherscan
641,8,Safe,Etherscan
653,17,Safe,Etherscan
672,6,Safe,Etherscan
680,6,Safe,Etherscan
